FullPath,GOOD/BAD MAINPATH,Instance,SOL_1,SOL_2,SOL_3,LOC_SOL,SOL_GLOB,CAT_1,CAT_2,CAT_3,REQ_1,REQ_2,REQ_3,COND_1,COND_2,COND_3
/content/dataset-2/А56-31343-2020/2021.05.17.txt,GOOD DEF,4,"В передаче дела в Судебную коллегию по экономическим спорам Верховного Суда РФ отказано, так как приведенные в жалобе доводы основаны на неверном толковании положений законодательства, сводятся к изложению обстоятельств дела, получили надлежащую правовую оценку судов и мотивированно отклонены, не опровергают, не подтверждают существенных нарушений судами норм материального и (или) процессуального права и не являются достаточным основанием для пересмотра судебных актов в кассационном порядке",,NOT MY COND,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании неустойки,,,Нарушение условий договора,,
/content/dataset-2/А56-31635-2020/2020.07.10.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-31635-2020/2020.09.09.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-31953-2020/2020.07.20.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено частично,Поставка электроэнергии,,,Об отмене судебного акта в части распределения судебных издержек,,,Другое: поставка электроэнергии,,
/content/dataset-2/А56-31953-2020/2020.09.17.txt,GOOD DEF,2,Удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,Об отмене судебного акта в части распределения судебных издержек,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-31953-2020/2020.12.16.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку часть предъявленной ко взысканию задолженности была погашена на момент обращения в суд с иском, в связи с чем суд правомерно распределил судебные расходы пропорционально удовлетворенным требованиям",,,не удовлетворено,удовлетворено частично,Поставка электроэнергии,,,Об отмене судебного акта в части распределения судебных издержек,,,Другое: поставка электроэнергии,,
/content/dataset-2/А56-33279-2020/2020.07.21.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-33279-2020/2020.12.15.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-34290-2020/2020.07.28.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Основание требования - вступившее в силу решение суда,,
/content/dataset-2/А56-34290-2020/2021.02.19.txt,GOOD DEF,2,Удовлетворено в части,,,удовлетворено частично,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Основание требования - вступившее в силу решение суда,,
/content/dataset-2/А56-34626-2020/2020.07.14.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-34626-2020/2020.10.01.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-3506-2020/2020.07.10.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-3506-2020/2020.10.05.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35171-2020/2020.07.21.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Безучетное потребление,,
/content/dataset-2/А56-35171-2020/2020.09.24.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Недобросовестное поведение,,
/content/dataset-2/А56-35171-2020/2020.12.10.txt,GOOD DEF,3,"Дело направлено на новое рассмотрение, поскольку не доказано, что потребитель мог узнать о возможной неисправности прибора учета, не нарушив целостность пломбы, следует считать, что потребителем приняты все разумные меры для выполнения обязанности по обеспечению надлежащего технического состояния прибора учета",,,не удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Недобросовестное поведение,,
/content/dataset-2/А56-35171-2020/2021.09.08.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании задолженности,,,Безучетное потребление,,
/content/dataset-2/А56-35230-2020/2020.07.10.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35230-2020/2020.09.29.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35334-2020/2020.08.17.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35334-2020/2021.01.15.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35801-2020/2020.07.30.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании неустойки и судебных издержек,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-35801-2020/2020.10.09.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании неустойки и судебных издержек,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-36038-2020/2020.07.08.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Оспаривание сделок должника,,
/content/dataset-2/А56-36038-2020/2021.04.09.txt,GOOD DEF,2,Отказано,,,не удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Оспаривание сделок должника,,
/content/dataset-2/А56-37078-2020/2020.07.13.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-37078-2020/2020.10.07.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Поставка электроэнергии,,,О взыскании неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-38343-2020/2020.07.28.txt,GOOD DEF,1,Требование удовлетворено в части,,NOT MY COND,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-38343-2020/2020.10.27.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено в части,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-38838-2020/2020.07.21.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Основание требование - кредитный договор,,
/content/dataset-2/А56-38838-2020/2021.07.16.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Основание требование - кредитный договор,,
/content/dataset-2/А56-39413-2020/2020.07.20.txt,GOOD DEF,1,В удовлетворении требования отказано,,NOT MY COND,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-39413-2020/2020.09.22.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,Удовлетворено,удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-40367-2020/2020.07.26.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О расторжении договора,,,Нецелевое использование земельного участка,,
/content/dataset-2/А56-40367-2020/2020.12.09.txt,GOOD DEF,2,Отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О расторжении договора,,,Нецелевое использование земельного участка,,
/content/dataset-2/А56-40367-2020/2021.03.29.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку устройство на арендуемом участке шатра из легкой ткани не противоречит разрешенному виду его использования для целей, не связанных с осуществлением предпринимательской деятельности, и не является основанием для расторжения договора",,,не удовлетворено,не удовлетворено,Аренда земли,,,О расторжении договора,,,Нецелевое использование земельного участка,,
/content/dataset-2/А56-41353-2020/2020.07.24.txt,GOOD DEF,1,Требование удовлетворено в части,,NOT MY COND,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-41353-2020/2020.10.20.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено в части,Удовлетворено,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-41369-2020/2020.07.30.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании штрафа,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-41369-2020/2020.10.30.txt,GOOD DEF,2,Отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании штрафа,,,Нецелевое использование земельного участка,,
/content/dataset-2/А56-41369-2020/2021.01.26.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку нарушение условий договора не доказано",,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании штрафа,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-41736-2020/2020.07.17.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено,Аренда земли,,,О взыскании штрафа,,,Нарушение сроков исполнения обязательства,,
/content/dataset-2/А56-41736-2020/2020.10.27.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Аренда земли,,,О взыскании штрафа,,,Нарушение сроков исполнения обязательства,,
/content/dataset-2/А56-42152-2020/2020.09.10.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-42152-2020/2020.12.29.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-42204-2020/2020.10.12.txt,GOOD DEF,1,Требование удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-42204-2020/2021.02.24.txt,GOOD DEF,2,Производство прекращено,Удовлетворено в части,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-42204-2020/2021.08.05.txt,GOOD DEF,3,"Требование удовлетворено частично, размер неустойки снижен на основании ст. 333 ГК РФ с учетом периода просрочки исполнения обязательства и соотношения суммы долга и начисленной неустойки; взысканная судом неустойка рассчитана исходя из двукратной ставки рефинансирования Банка России",,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-44286-2020/2020.07.26.txt,GOOD DEF,1,Требование удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Нарушение сроков оплаты,,
/content/dataset-2/А56-44286-2020/2020.11.24.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено в части,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Нарушение сроков оплаты,,
/content/dataset-2/А56-44933-2020/2020.07.24.txt,GOOD DEF,1,Требование удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Пропуск срока исковой давности,,
/content/dataset-2/А56-44933-2020/2020.12.08.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено в части,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Пропуск срока исковой давности,,
/content/dataset-2/А56-44933-2020/2021.03.29.txt,GOOD DEF,3,"Требование удовлетворено частично, поскольку в отношении части заявленных требований пропущен срок исковой давности; размер неустойки снижен на основании ст. 333 ГК РФ",,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-48670-2019/2020.07.09.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-48670-2019/2020.11.11.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено в части,Удовлетворено,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-48670-2019/2021.06.07.txt,GOOD DEF,3,"Требование удовлетворено частично, поскольку в отношении части требования пропущен срок исковой давности",,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5171-2020/2020.07.24.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным договора,,,Нарушение договором прав третьих лиц,,
/content/dataset-2/А56-5171-2020/2020.11.10.txt,GOOD DEF,2,Отказано,Отказано,,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным договора,,,"Не представлены доказательства нахождения на спорных земельных участках объектов недвижимости, принадлежащих истцу на праве собственности, а также нарушения оспариваемыми сделками прав и законных интересов истца",,
/content/dataset-2/А56-5171-2020/2021.03.11.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку истец не доказал нарушение оспариваемыми сделками его прав и не подтвердил юридическую заинтересованность в признании их недействительными",,,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным договора,,,Нарушение договором прав третьих лиц,,
/content/dataset-2/А56-5171-2020/2021.05.27.txt,GOOD DEF,4,PROBLEM_SOL,PROBLEM_SOL,PROBLEM_SOL,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным договора,,,Нарушение договором прав третьих лиц,,
/content/dataset-2/А56-5223-2020/2020.07.01.txt,GOOD DEF,1,Требование удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5223-2020/2020.09.16.txt,GOOD DEF,2,Удовлетворено в части,,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5223-2020/2020.12.16.txt,GOOD DEF,3,"Требование удовлетворено частично, поскольку потребитель погасил задолженность по оплате поставленной электроэнергии с нарушением сроков, расчет неустойки признан правильным, размер взыскиваемой неустойки уменьшен на основании ст. 333 ГК РФ",,,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5268-2020/2020.08.08.txt,GOOD DEF,1,В удовлетворении требования отказано,,NOT MY COND,не удовлетворено,не удовлетворено,Аренда земли,,,О понуждении заключить договор,,,"Истец, являясь собственником здания, расположенного на спорном земельном участке, обратился к ответчику с заявлением о заключении договора аренды данного участка на новый срок, однако ему было отказано в связи с отсутствием оснований для предоставления участка без проведения торгов",,
/content/dataset-2/А56-5268-2020/2020.12.08.txt,GOOD DEF,2,Отказано,Отказано,,не удовлетворено,не удовлетворено,Аренда земли,,,О понуждении заключить договор,,,"Истец, являясь собственником здания, расположенного на спорном земельном участке, обратился к ответчику с заявлением о заключении договора аренды данного участка на новый срок, однако ему было отказано в связи с отсутствием оснований для предоставления участка без проведения торгов",,
/content/dataset-2/А56-5291-2020/2020.07.21.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Требование к должнику - поручителю,,
/content/dataset-2/А56-5291-2020/2021.08.24.txt,GOOD DEF,2,Отказано,,,не удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Требование к должнику - поручителю,,
/content/dataset-2/А56-55925-2019/2020.08.24.txt,GOOD DEF,1,В удовлетворении требования отказано,,NOT MY COND,не удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании неосновательного обогащения и процентов в порядке 395 ГК РФ,,,Переплата,,
/content/dataset-2/А56-55925-2019/2020.12.21.txt,GOOD DEF,2,Отказано,Отказано,,не удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании неосновательного обогащения и процентов в порядке 395 ГК РФ,,,Переплата,,
/content/dataset-2/А56-56062-2019/2020.08.05.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-56062-2019/2020.10.09.txt,GOOD DEF,2,Отказано,Отказано,Отказано,не удовлетворено,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-56062-2019/2021.03.03.txt,GOOD DEF,3,"Дело направлено на новое рассмотрение, при котором необходимо привлечь к участию в деле в качестве третьего лица, не заявляющего самостоятельных требований, сетевую организацию, решить вопрос о привлечении к участию в деле уполномоченного органа для дачи пояснений по ставке тарифа на содержание электросетей",В удовлетворении встречного требования отказано,,не удовлетворено,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Другое: поставка электроэнергии,,
/content/dataset-2/А56-56062-2019/2021.08.25.txt,GOOD DEF,1,Требование удовлетворено в части,,NOT MY COND,удовлетворено частично,удовлетворено частично,Поставка электроэнергии,,,О взыскании задолженности и неустойки в порядке 395 ГК РФ,,,Другое: поставка электроэнергии,,
/content/dataset-2/А56-5630-2020/2020.07.24.txt,GOOD DEF,1,Требование удовлетворено в части,,,удовлетворено частично,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5630-2020/2020.10.13.txt,GOOD DEF,2,Отказано,Отказано,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-5630-2020/2021.02.26.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку доказан факт освобождения арендатором участка в феврале 2015 года, а требование о взыскании долга до момента освобождения участка заявлено с пропуском срока исковой давности, о применении которой заявил арендатор",,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-6318-2020/2020.07.15.txt,GOOD DEF,1,В удовлетворении требования отказано,,NOT MY COND,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным одностороннего отказа,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-6318-2020/2020.10.14.txt,GOOD DEF,2,Отказано,Отказано,,не удовлетворено,не удовлетворено,Аренда земли,,,О признании недействительным одностороннего отказа,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-65271-2019/2020.07.09.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Деятельность финансового управляющего,,
/content/dataset-2/А56-65271-2019/2020.09.21.txt,GOOD DEF,2,Удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Деятельность финансового управляющего,,
/content/dataset-2/А56-69052-2019/2020.07.10.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании неосновательного обогащения,,,Переплата,,
/content/dataset-2/А56-69052-2019/2020.10.14.txt,GOOD DEF,2,Отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании неосновательного обогащения,,,Переплата,,
/content/dataset-2/А56-69052-2019/2021.02.04.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку пропущен срок исковой давности",,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании неосновательного обогащения,,,Переплата,,
/content/dataset-2/А56-71537-2019/2020.08.09.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,"Факт передачи земельного участка в аренду ответчику подтвержден, при этом доказательства внесения арендной платы за пользование имуществом не представлены",,
/content/dataset-2/А56-71537-2019/2021.03.05.txt,GOOD DEF,2,Удовлетворено в части,Удовлетворено,,удовлетворено частично,удовлетворено частично,Аренда земли,,,О взыскании задолженности,,,"Факт передачи земельного участка в аренду ответчику подтвержден, при этом доказательства внесения арендной платы за пользование имуществом не представлены",,
/content/dataset-2/А56-71937-2017/2020.03.19.txt,GOOD DEF,2,Отказано,,,не удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Задолженность подтверждается материалами уголовного дела,,
/content/dataset-2/А56-71937-2017/2020.06.16.txt,GOOD DEF,3,"В удовлетворении требования отказано, поскольку обществом не представлены достаточные доказательства наличия совокупности условий, необходимых для привлечения должника к гражданско-правовой ответственности в виде взыскания убытков",,,не удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Задолженность подтверждается материалами уголовного дела,,
/content/dataset-2/А56-71937-2017/2020.08.07.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Задолженность подтверждается материалами уголовного дела,,
/content/dataset-2/А56-74025-2019/2020.07.02.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,не удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Включение в конкурсную массу отдельных категорий имущества должника,,
/content/dataset-2/А56-74025-2019/2021.01.18.txt,GOOD DEF,2,Отказано,,,не удовлетворено,не удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Включение в конкурсную массу отдельных категорий имущества должника,,
/content/dataset-2/А56-74025-2019/2021.04.20.txt,GOOD DEF,3,"Определение отменено, в удовлетворении заявления отказано, поскольку цена автомобиля превышает 10 тысяч рублей; разъездной характер работы сам по себе не предполагает необходимость наличия в собственности должника транспортного средства; должником не представлены достаточные доказательства того, что условием исполнения трудовых обязанностей является наличие личного транспортного средства",,,не удовлетворено,не удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Включение в конкурсную массу отдельных категорий имущества должника,,
/content/dataset-2/А56-74955-2019/2020.07.27.txt,GOOD DEF,1,Требование удовлетворено,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Требование к должнику - поручителю,,
/content/dataset-2/А56-74955-2019/2021.05.26.txt,GOOD DEF,2,Отказано,,,удовлетворено,удовлетворено,Банкротство гражданина,,,О признании гражданина несостоятельным (банкротом),,,Требование к должнику - поручителю,,
/content/dataset-2/А56-7844-2020/2020.07.03.txt,GOOD DEF,1,Требование удовлетворено,,NOT MY COND,удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании неосновательного обогащения,,,Безучетное потребление,,
/content/dataset-2/А56-7844-2020/2020.10.22.txt,GOOD DEF,2,Удовлетворено,Удовлетворено,,удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании неосновательного обогащения,,,Безучетное потребление,,
/content/dataset-2/А56-7844-2020/2021.02.02.txt,GOOD DEF,3,"Дело направлено на новое рассмотрение, поскольку не учтено, что представлена копия дополнительного соглашения к договору энергоснабжения, заключенному ответчиком с третьим лицом, согласно которому торговый павильон ответчика является объектом энергоснабжения; вывод о бездоговорном потреблении энергии необоснован",,,не удовлетворено,не удовлетворено,Поставка электроэнергии,,,О взыскании неосновательного обогащения,,,Безучетное потребление,,
/content/dataset-2/А56-83679-2019/2020.07.28.txt,GOOD DEF,1,В удовлетворении требования отказано,,,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Неоплата услуг/Нарушение обязанности по оплате,,
/content/dataset-2/А56-83679-2019/2020.11.03.txt,GOOD DEF,2,Отказано,Отказано,Отказано; 4) Отказано; 5) Отказано; 6) Отказано,не удовлетворено,не удовлетворено,Аренда земли,,,О взыскании задолженности,,,Пропуск срока исковой давности,,
